link_id,page_no,link_text,surrounding_text,link_destination,link_domain
529,85,[32]).,"entirety of any document containing it(R v Baira [2009]QCA 332, [32]). Section 101 of the Evidence Act 1977 makes the prior",https://jade.io/article/119246/section/260,jade
530,85,[32]).,"entirety of any document containing it(R v Baira [2009]QCA 332, [32]). Section 101 of the Evidence Act 1977 makes the prior",https://jade.io/article/119246/section/260,jade
531,85,101,"any document containing it(R v Baira [2009]QCA 332, [32]). Section 101 of the Evidence Act 1977 makes the prior statement thus",https://jade.io/article/353262/section/921,jade
532,85,Evidence Act,"it(R v Baira [2009]QCA 332, [32]). Section 101 of the Evidence Act 1977 makes the prior statement thus proved evidence of the",https://jade.io/article/353262,jade
533,85,Act 1977,"v Baira [2009]QCA 332, [32]). Section 101 of the Evidence Act 1977 makes the prior statement thus proved evidence of the facts",https://jade.io/article/353262,jade
534,86,Evidence Act,to the weight to be attached to the statement(s 102 Evidence Act 1977): see Benchbook Chapter 4.20 Prior Inconsistent Statements. For possible,https://jade.io/article/353262,jade
535,86,Act 1977):,the weight to be attached to the statement(s 102 Evidence Act 1977): see Benchbook Chapter 4.20 Prior Inconsistent Statements. For possible circumstances,https://jade.io/article/353262,jade
536,86,evaluation[2013],"4.20 Prior Inconsistent Statements. For possible circumstances relevant to the evaluation[2013] QCA 163, see R v Bradley . • An application",https://jade.io/article/297185,jade
537,86,"QCA 163,","Prior Inconsistent Statements. For possible circumstances relevant to the evaluation[2013] QCA 163, see R v Bradley . • An application for a",https://jade.io/article/297185,jade
538,90,"[1978]HCA 39,","February 2026] In The Queen v Storey (1978)140 CLR 364; [1978]HCA 39, the High Court held that on a re-trial, where there",https://jade.io/article/66745,jade
539,90,"[2018]QCA 317,","full benefit of the earlier acquittal. In R v FAR [2018]QCA 317, the Court of Appeal applied the principle of affording the",https://jade.io/article/620858,jade
540,90,"[2024]QCA 156,","in Chapter 4.20 Prior Inconsistent Statements. In R v HMA [2024]QCA 156, the Court found that evidence of the verdict of the",https://jade.io/article/1088340,jade
541,95,188;,"(Butera v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 188; [1987]HCA 58; R v Beames (1979)1 A Crim R 239;",https://jade.io/article/67394/section/140193,jade
542,95,[1987]HCA,"v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 188; [1987]HCA 58; R v Beames (1979)1 A Crim R 239; R",https://jade.io/article/67394,jade
543,95,58;,"Director of Public Prosecutions (Vic) (1987)164 CLR 180, 188; [1987]HCA 58; R v Beames (1979)1 A Crim R 239; R v",https://jade.io/article/67394,jade
544,95,(1979)1 A Crim R 239;,"(Vic) (1987)164 CLR 180, 188; [1987]HCA 58; R v Beames (1979)1 A Crim R 239; R v Solomon (2005)92 SASR 331, 349-352; [2005]SASC 265). It",https://jade.io/citation/3075867,jade
545,95,349-352;,"A Crim R 239; R v Solomon (2005)92 SASR 331, 349-352; [2005]SASC 265). It is often beneficial to identify early in",https://jade.io/article/178496/section/23934,jade
546,95,[2005]SASC 265).,"Crim R 239; R v Solomon (2005)92 SASR 331, 349-352; [2005]SASC 265). It is often beneficial to identify early in the trial",https://jade.io/article/178496,jade
547,95,350;,"heard on different occasions (R v Solomon (2005)92 SASR 331, 350; [2005]SASC 265). A translation of a recording from a language",https://jade.io/article/178496/section/140750,jade
548,95,[2005]SASC 265).,"on different occasions (R v Solomon (2005)92 SASR 331, 350; [2005]SASC 265). A translation of a recording from a language other than",https://jade.io/article/178496,jade
549,95,191;,"(Butera v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 191; [1987]HCA 58; see also Benchbook Chapter 2.22 Interpreters and Translators).",https://jade.io/article/67394/section/140271,jade
550,95,[1987]HCA 58;,"v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 191; [1987]HCA 58; see also Benchbook Chapter 2.22 Interpreters and Translators). However, where",https://jade.io/article/67394,jade
551,95,190-191;,"Butera v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 190-191; [1987]HCA 58). Formatting Tests (Test Edition) 95 Test publisher for",https://jade.io/article/67394/section/3399,jade
552,95,[1987]HCA 58).,"v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 190-191; [1987]HCA 58). Formatting Tests (Test Edition) 95 Test publisher for QLD bench",https://jade.io/article/67394,jade
553,96,"[1992]1 Qd R 214,","2 During the Trial In R v Watts [1992]1 Qd R 214, a case where the tape recordings were long(5 hours)and indistinct,",https://jade.io/citation/432558,jade
554,96,(2007)174 A Crim R 491;,to go to the jury room. In R v Lake (2007)174 A Crim R 491; [2007]QCA 209; the Court of Appeal ruled that there were,https://jade.io/article/14804/section/140142,jade
555,96,[2007]QCA 209;,room. In R v Lake (2007)174 A Crim R 491; [2007]QCA 209; the Court of Appeal ruled that there were sound practical,https://jade.io/article/14804,jade
556,96,[2007]QCA 259Crim,"replay the tapes repeatedly. In R v Le (2007)173 A [2007]QCA 259Crim R 450; , the Court of Appeal considered the decision",https://jade.io/article/14846,jade
557,96,"[2018]QSC 283,","the passages repeatedly. In the matter of R v Peniamina [2018]QSC 283, the question arose as to whether the jury should have",https://jade.io/article/622777,jade
558,96,"[2018]QSC 283,","has used and annotated to assist understanding’(see R v Peniamina [2018]QSC 283, [18], citing R v Watts [1992]1 Qd R 214, [225]).",https://jade.io/article/622777,jade
559,96,"[18],","and annotated to assist understanding’(see R v Peniamina [2018]QSC 283, [18], citing R v Watts [1992]1 Qd R 214, [225]). Where",https://jade.io/article/622777/section/1035,jade
560,96,"[1992]1 Qd R 214,","R v Peniamina [2018]QSC 283, [18], citing R v Watts [1992]1 Qd R 214, [225]). Where a tape recording has been edited to excise",https://www.queenslandjudgments.com.au/case-download/id/500691,queenslandjudgments
561,96,[225]).,"283, [18], citing R v Watts [1992]1 Qd R 214, [225]). Where a tape recording has been edited to excise inadmissible",https://jade.io/citation/432558/section/6411,jade
562,96,[225]).,"283, [18], citing R v Watts [1992]1 Qd R 214, [225]). Where a tape recording has been edited to excise inadmissible",https://jade.io/citation/432558/section/6411,jade
563,96,[225]).,"283, [18], citing R v Watts [1992]1 Qd R 214, [225]). Where a tape recording has been edited to excise inadmissible",https://jade.io/citation/432558/section/6411,jade
564,96,[2014]QCA 349).,provided to the jury has also been edited(R v Khaled [2014]QCA 349). Recordings containing evidence made admissible pursuant to s 93A of,https://jade.io/article/364210,jade
565,96,93A,[2014]QCA 349). Recordings containing evidence made admissible pursuant to s 93A of the Evidence Act 1977 (Qld) are in a special,https://jade.io/article/353262/section/12479,jade
566,96,Evidence Act 1977,containing evidence made admissible pursuant to s 93A of the Evidence Act 1977 (Qld) are in a special category. Section 99 permits the,https://jade.io/article/353262,jade
567,96,1977 (Qld),made admissible pursuant to s 93A of the Evidence Act 1977 (Qld) are in a special category. Section 99 permits the judge,https://jade.io/article/353262,jade
568,96,[1999]2 Qd R 283;,"evidence will not go into the jury room(R v H [1999]2 Qd R 283; R v BEC [2023]QCA 154, [114] ff). Whether or not",https://jade.io/citation/2670069,jade
569,96,"[2023]QCA 154,","room(R v H [1999]2 Qd R 283; R v BEC [2023]QCA 154, [114] ff). Whether or not the jury are to have",https://jade.io/article/1040243,jade
570,96,[114],"H [1999]2 Qd R 283; R v BEC [2023]QCA 154, [114] ff). Whether or not the jury are to have unfettered",https://jade.io/article/1040243/section/1642,jade
571,97,21A,During the Trial Recordings containing evidence made pursuant to ss 21A or 21AK of the Evidence Act 1977 should not be,https://jade.io/article/353262/section/234,jade
572,97,21AK,Trial Recordings containing evidence made pursuant to ss 21A or 21AK of the Evidence Act 1977 should not be admitted into,https://jade.io/article/353262/section/19598,jade
573,97,Evidence Act 1977,evidence made pursuant to ss 21A or 21AK of the Evidence Act 1977 should not be admitted into evidence as exhibits. Rather they,https://jade.io/article/353262,jade
574,97,[2007]HCA 55,"retained on the file (Gately v R (2007)232 CLR 208; [2007]HCA 55 [3], [93]-[94]). 2.21.3 Suggested Directions [Last reviewed: February 2026] (For",https://jade.io/article/18380,jade
575,97,"[3],","the file (Gately v R (2007)232 CLR 208; [2007]HCA 55 [3], [93]-[94]). 2.21.3 Suggested Directions [Last reviewed: February 2026] (For transcripts",https://jade.io/article/18380/section/140887,jade
576,97,[93]-[94]).,"file (Gately v R (2007)232 CLR 208; [2007]HCA 55 [3], [93]-[94]). 2.21.3 Suggested Directions [Last reviewed: February 2026] (For transcripts of",https://jade.io/article/18380/section/4714,jade
577,97,[93]-[94]).,"file (Gately v R (2007)232 CLR 208; [2007]HCA 55 [3], [93]-[94]). 2.21.3 Suggested Directions [Last reviewed: February 2026] (For transcripts of",https://jade.io/article/18380/section/4714,jade
578,97,[93]-[94]).,"file (Gately v R (2007)232 CLR 208; [2007]HCA 55 [3], [93]-[94]). 2.21.3 Suggested Directions [Last reviewed: February 2026] (For transcripts of",https://jade.io/article/18380/section/4714,jade
579,98,Youth Justice Act 1992 (Qld),1977 (Qld) Section 131A–Court may order interpreter to be provided Youth Justice Act 1992 (Qld) Section 72–Explanation of proceeding Section 158–Children entitled to explanation of,https://jade.io/article/345852,jade
580,98,(Qld),may order interpreter to be provided Youth Justice Act 1992 (Qld) Section 72–Explanation of proceeding Section 158–Children entitled to explanation of,https://jade.io/article/345852,jade
581,98,72–Explanation,interpreter to be provided Youth Justice Act 1992 (Qld) Section 72–Explanation of proceeding Section 158–Children entitled to explanation of sentence Domestic,https://jade.io/article/345852/section/146,jade
582,98,Domestic and Family Violence Protection Act 2012 (Qld),72–Explanation of proceeding Section 158–Children entitled to explanation of sentence Domestic and Family Violence Protection Act 2012 (Qld) Section 84–Court to ensure respondent and aggrieved understand domestic violence,https://jade.io/article/286296,jade
583,98,(Qld),explanation of sentence Domestic and Family Violence Protection Act 2012 (Qld) Section 84–Court to ensure respondent and aggrieved understand domestic violence,https://jade.io/article/286296,jade
584,98,84–Court,sentence Domestic and Family Violence Protection Act 2012 (Qld) Section 84–Court to ensure respondent and aggrieved understand domestic violence order Mental,https://jade.io/article/286296/section/1454,jade
585,98,Mental Health Act 2016 (Qld),84–Court to ensure respondent and aggrieved understand domestic violence order Mental Health Act 2016 (Qld) Section 5–Principles for persons with mental illness Oaths Act 1867,https://jade.io/article/449767,jade
586,98,(Qld),and aggrieved understand domestic violence order Mental Health Act 2016 (Qld) Section 5–Principles for persons with mental illness Oaths Act 1867,https://jade.io/article/449767,jade
587,98,5–Principles,understand domestic violence order Mental Health Act 2016 (Qld) Section 5–Principles for persons with mental illness Oaths Act 1867 (Qld) Section,https://jade.io/article/449767/section/165,jade
588,98,Oaths Act,Act 2016 (Qld) Section 5–Principles for persons with mental illness Oaths Act 1867 (Qld) Section 27–Interpreters’ oath in civil causes on the,https://jade.io/article/353373,jade
589,98,Act 1867,2016 (Qld) Section 5–Principles for persons with mental illness Oaths Act 1867 (Qld) Section 27–Interpreters’ oath in civil causes on the voire,https://jade.io/article/353373,jade
590,98,1867,(Qld) Section 5–Principles for persons with mental illness Oaths Act 1867 (Qld) Section 27–Interpreters’ oath in civil causes on the voire,https://jade.io/article/353373,jade
591,98,1867 (Qld),(Qld) Section 5–Principles for persons with mental illness Oaths Act 1867 (Qld) Section 27–Interpreters’ oath in civil causes on the voire dire,https://jade.io/article/353373,jade
592,98,27–Interpreters’,for persons with mental illness Oaths Act 1867 (Qld) Section 27–Interpreters’ oath in civil causes on the voire dire Section 28–Interpreters’,https://jade.io/article/353373/section/687,jade
593,98,Uniform Civil Procedure Rules 1999 (Qld)(commencing,"1999(commencing at r 54AAA)and ch 11, pt 6 of the Uniform Civil Procedure Rules 1999 (Qld)(commencing at r 429VA). In this Chapter of the Benchbook, reference",https://jade.io/article/413497,jade
594,98,(Qld)(commencing,"11, pt 6 of the Uniform Civil Procedure Rules 1999 (Qld)(commencing at r 429VA). In this Chapter of the Benchbook, reference",https://jade.io/article/413497,jade
595,99,131A,2 During the Trial Section 131A of the Evidence Act 1977 provides the court with a,https://jade.io/article/353262/section/32117,jade
596,99,Evidence Act 1977,2 During the Trial Section 131A of the Evidence Act 1977 provides the court with a discretion to order an interpreter,https://jade.io/article/353262,jade
597,99,454,"in an unfair trial(see Ebataninja v Deland (1998)194 CLR 444, 454 [26]-[27]; [1998]HCA 62). A fair trial requires the jury to",https://jade.io/article/68087/section/1829,jade
598,99,[26]-[27];,"an unfair trial(see Ebataninja v Deland (1998)194 CLR 444, 454 [26]-[27]; [1998]HCA 62). A fair trial requires the jury to be",https://jade.io/article/68087/section/1829,jade
599,99,[1998]HCA 62).,"unfair trial(see Ebataninja v Deland (1998)194 CLR 444, 454 [26]-[27]; [1998]HCA 62). A fair trial requires the jury to be able to",https://jade.io/article/68087,jade
600,99,(1987)25 A,and understand a witness’s evidence(see also Johnson v The Queen (1987)25 A Crim R 433). For a case where the absence of,https://jade.io/citation/2677910,jade
601,99,Crim R 433).,a witness’s evidence(see also Johnson v The Queen (1987)25 A Crim R 433). For a case where the absence of an interpreter compromised,https://jade.io/citation/2677910,jade
602,99,[2020]QCA 64.,"compromised the fairness of the trial, see R v TAN [2020]QCA 64. Under the Criminal Practice Rules 1999, if the court is",https://jade.io/article/724785,jade
603,99,72,"proceedings have been listed under the heading ‘Legislation’ above: ss 72 and 158 of the Youth Justice Act 1992, s 84",https://jade.io/article/345852/section/146,jade
604,99,158,"been listed under the heading ‘Legislation’ above: ss 72 and 158 of the Youth Justice Act 1992, s 84 of the",https://jade.io/article/345852/section/8900,jade
605,99,"Youth Justice Act 1992,","the heading ‘Legislation’ above: ss 72 and 158 of the Youth Justice Act 1992, s 84 of the Domestic and Family Violence Protection Act",https://jade.io/article/345852,jade
606,99,84,"72 and 158 of the Youth Justice Act 1992, s 84 of the Domestic and Family Violence Protection Act 2012, and",https://jade.io/article/345852/section/1454,jade
607,99,"Domestic and Family Violence Protection Act 2012,","of the Youth Justice Act 1992, s 84 of the Domestic and Family Violence Protection Act 2012, and s 5 of the Mental Health Act 2016. For",https://jade.io/article/286296,jade
608,99,Mental Health Act 2016.,"Family Violence Protection Act 2012, and s 5 of the Mental Health Act 2016. For a further discussion of the law on interpreters in",https://jade.io/article/449767,jade
609,100,ed)(2021)273 CLR 177,"of the skills required of an interpreter, see JCCD Standards(2nd ed)(2021)273 CLR 177 at pp 67-68 and 88-91. See also [2021]HCA 12DV016 v",https://jade.io/article/802223,jade
610,100,67-68,"an interpreter, see JCCD Standards(2nd ed)(2021)273 CLR 177 at pp 67-68 and 88-91. See also [2021]HCA 12DV016 v Minister for Immigration",https://jade.io/article/802223/section/140384,jade
611,100,88-91.,see JCCD Standards(2nd ed)(2021)273 CLR 177 at pp 67-68 and 88-91. See also [2021]HCA 12DV016 v Minister for Immigration and Border,https://jade.io/article/802223/section/5014,jade
612,100,[2021]HCA 12DV016,"ed)(2021)273 CLR 177 at pp 67-68 and 88-91. See also [2021]HCA 12DV016 v Minister for Immigration and Border Protection , 186[4]-[5]; ,[4]-[5].",https://jade.io/article/802223,jade
613,108,39,"the relevant text is available, if practicable (otherwise see ss 39 and 40 of the Oaths Act 1867). Subject to the",https://jade.io/article/353373/section/1978,jade
614,108,40,"text is available, if practicable (otherwise see ss 39 and 40 of the Oaths Act 1867). Subject to the legislation, interpreters",https://jade.io/article/353373/section/7,jade
615,108,Oaths Act 1867).,"if practicable (otherwise see ss 39 and 40 of the Oaths Act 1867). Subject to the legislation, interpreters should be sworn for most",https://jade.io/article/353373,jade
616,110,Jury Act,2.23.2 Commentary [Last reviewed: February 2026] Section 52 of the Jury Act 1995 permits a trial judge to direct that the jury,https://jade.io/article/352986,jade
617,110,Act 1995,Commentary [Last reviewed: February 2026] Section 52 of the Jury Act 1995 permits a trial judge to direct that the jury have,https://jade.io/article/352986,jade
618,110,1995,[Last reviewed: February 2026] Section 52 of the Jury Act 1995 permits a trial judge to direct that the jury have,https://jade.io/article/352986,jade
619,110,[1956]QWN 45;,"exercise of the judge’s discretion (see, e.g. R v Boxshall [1956]QWN 45; R v Lawless [1974]VR 398; R v Alexander [1979]VR 615;",https://jade.io/citation/14657144,jade
620,110,[1974]VR 398;,"(see, e.g. R v Boxshall [1956]QWN 45; R v Lawless [1974]VR 398; R v Alexander [1979]VR 615; R v Delon (1992)29 NSWLR",https://jade.io/article/538325,jade
621,110,[1979]VR 615;,"[1956]QWN 45; R v Lawless [1974]VR 398; R v Alexander [1979]VR 615; R v Delon (1992)29 NSWLR 29, 34; Denver v Cosgrove",https://jade.io/article/537959,jade
622,110,"(1992)29 NSWLR 29,","[1974]VR 398; R v Alexander [1979]VR 615; R v Delon (1992)29 NSWLR 29, 34; Denver v Cosgrove [1972]3 SASR 130). The discretion is",https://jade.io/article/806575,jade
623,110,34;,"v Alexander [1979]VR 615; R v Delon (1992)29 NSWLR 29, 34; Denver v Cosgrove [1972]3 SASR 130). The discretion is a",https://jade.io/article/806575/section/140398,jade
624,110,[1972]3 SASR 130).,"R v Delon (1992)29 NSWLR 29, 34; Denver v Cosgrove [1972]3 SASR 130). The discretion is a wide one. In R v Alexander",https://jade.io/citation/2700421,jade
625,110,"[1979]VR 615,","The discretion is a wide one. In R v Alexander [1979]VR 615, the Full Court of Victoria held that the following matters",https://jade.io/article/537959,jade
626,110,"[1974]VR 398,","a mere view and a demonstration (see R v Lawless [1974]VR 398, 421). This distinction is summarised in R v Alexander [1979]VR",https://jade.io/article/538325,jade
627,110,421).,"view and a demonstration (see R v Lawless [1974]VR 398, 421). This distinction is summarised in R v Alexander [1979]VR 615,",https://jade.io/article/538325/section/140187,jade
628,110,"[1979]VR 615,","398, 421). This distinction is summarised in R v Alexander [1979]VR 615, 631, which was referred to by Wilson J in Kozul",https://jade.io/article/537959,jade
629,110,"631,","This distinction is summarised in R v Alexander [1979]VR 615, 631, which was referred to by Wilson J in Kozul v",https://jade.io/article/537959/section/141027,jade
630,110,[1981]HCA 19.,"Wilson J in Kozul v The Queen (1981)147 CLR 221; [1981]HCA 19. In Alexander, McInerney and Murphy JJ, in a joint judgment,",https://jade.io/article/66901,jade
631,110,631:,"McInerney and Murphy JJ, in a joint judgment, said at 631: Formatting Tests (Test Edition) 110 Test publisher for QLD bench",https://jade.io/article/66901/section/141027,jade
632,111,(1928)28,R v Gurney [1976]Crim LR 567; Way v Way: Heazelwood (1928)28 SR (NSW)345). View A view is an inspection of scenes,https://jade.io/citation/2416340,jade
633,111,SR,v Gurney [1976]Crim LR 567; Way v Way: Heazelwood (1928)28 SR (NSW)345). View A view is an inspection of scenes or,https://jade.io/citation/2416340,jade
634,111,SR (NSW)345).,v Gurney [1976]Crim LR 567; Way v Way: Heazelwood (1928)28 SR (NSW)345). View A view is an inspection of scenes or objects,https://jade.io/citation/2416340,jade
635,111,(NSW)345).,Gurney [1976]Crim LR 567; Way v Way: Heazelwood (1928)28 SR (NSW)345). View A view is an inspection of scenes or objects,https://jade.io/citation/2416340,jade
636,111,[1954]HCA 14.,High Court in Scott v Numurkah Corporation (1954)91 CLR 300; [1954]HCA 14. A view must be handled with caution. There must be,https://jade.io/article/64967,jade
637,111,"[2019]VSCA 225,[82]).","bailiff, or between jurors and legal representatives(Aston v The Queen [2019]VSCA 225,[82]). A witness who has given evidence at the trial may",https://jade.io/article/669810,jade
638,111,[1956]AC 256).,"to the jury apart from demonstrating (Karamat v The Queen [1956]AC 256). The better practice is to ensure that witnesses, especially for",https://jade.io/citation/2872832,jade
639,111,(1944)61 WN(NSW)134).,"by unsworn statements out of court (see R v Ashton (1944)61 WN(NSW)134). While s 52(2)does not compel the presence of the defendant,",https://jade.io/citation/5675719,jade
640,111,"[2011]2 Qd R 435,","defendant is entitled to be present (see R v Crossman [2011]2 Qd R 435, 446). The defendant might be able to point out something",https://jade.io/article/253344,jade
641,111,446).,"be present (see R v Crossman [2011]2 Qd R 435, 446). The defendant might be able to point out something about",https://jade.io/article/253344/section/140330,jade
642,111,"(1992)29 NSWLR 29,","require exceptions to that usual approach (see R v Delon (1992)29 NSWLR 29, 35-37; see also R v Lawrence (1968)52 Cr App R",https://jade.io/article/806575,jade
643,111,35-37;,"that usual approach (see R v Delon (1992)29 NSWLR 29, 35-37; see also R v Lawrence (1968)52 Cr App R 163;",https://jade.io/article/806575/section/21814,jade
644,111,(1968)52 Cr App R 163;,"Delon (1992)29 NSWLR 29, 35-37; see also R v Lawrence (1968)52 Cr App R 163; R v Nixon (1968)52 Cr App R 218; Dryburgh v",https://jade.io/citation/6101609,jade
645,111,(1968)52 Cr App R 218;,v Lawrence (1968)52 Cr App R 163; R v Nixon (1968)52 Cr App R 218; Dryburgh v The Queen (1961)105 CLR 532; [1961]HCA 54; R,https://jade.io/citation/18809680,jade
646,111,[1961]HCA 54;,App R 218; Dryburgh v The Queen (1961)105 CLR 532; [1961]HCA 54; R v Hamitov (1979)21 SASR 596). Formatting Tests (Test Edition),https://jade.io/article/65568,jade
647,111,(1979)21 SASR 596).,The Queen (1961)105 CLR 532; [1961]HCA 54; R v Hamitov (1979)21 SASR 596). Formatting Tests (Test Edition) 111 Test publisher for QLD bench,https://jade.io/citation/2687372,jade
648,112,[1954],to describe (see Scott v Numurkah Corporation (1954)91 CLR 300; [1954] HCA 14 (Fullagar J); see also Evans v The Queen,https://jade.io/article/64967,jade
649,112,HCA 14,describe (see Scott v Numurkah Corporation (1954)91 CLR 300; [1954] HCA 14 (Fullagar J); see also Evans v The Queen (2007)235 CLR,https://jade.io/article/64967,jade
650,112,573-574,"J); see also Evans v The Queen (2007)235 CLR 521, 573-574 [191]-[193];[2007]HCA 59 , [191]-[193]; R v [1962]2 QB 245Quinn ,",https://jade.io/article/18712/section/9280,jade
651,112,[191]-[193];[2007]HCA,"see also Evans v The Queen (2007)235 CLR 521, 573-574 [191]-[193];[2007]HCA 59 , [191]-[193]; R v [1962]2 QB 245Quinn , 257).",https://jade.io/article/18712/section/9280,jade
652,112,[191]-[193];[2007]HCA,"see also Evans v The Queen (2007)235 CLR 521, 573-574 [191]-[193];[2007]HCA 59 , [191]-[193]; R v [1962]2 QB 245Quinn , 257).",https://jade.io/article/18712,jade
653,112,59,"also Evans v The Queen (2007)235 CLR 521, 573-574 [191]-[193];[2007]HCA 59 , [191]-[193]; R v [1962]2 QB 245Quinn , 257). There",https://jade.io/article/18712,jade
654,112,[191]-[193];,"v The Queen (2007)235 CLR 521, 573-574 [191]-[193];[2007]HCA 59 , [191]-[193]; R v [1962]2 QB 245Quinn , 257). There may be",https://jade.io/article/18712/section/9280,jade
655,112,[1962]2 QB 245Quinn,"(2007)235 CLR 521, 573-574 [191]-[193];[2007]HCA 59 , [191]-[193]; R v [1962]2 QB 245Quinn , 257). There may be a difficulty if the jury",https://jade.io/citation/2700419,jade
656,112,[1981]HCA 19).,"are impermissible (see Kozul v The Queen (1981)147 CLR 221; [1981]HCA 19). In R v Koani [2018]QCA 272, the deceased had been",https://jade.io/article/66901,jade
657,112,"[2018]QCA 272,","Queen (1981)147 CLR 221; [1981]HCA 19). In R v Koani [2018]QCA 272, the deceased had been killed with a fatal shot at",https://jade.io/article/614885,jade
658,119,"[2010]QCA 372,","the parties and invite submissions upon it(see R v Knight [2010]QCA 372, [324]). Comments are to be distinguished from warnings(e.g. against following",https://jade.io/article/207346,jade
659,119,[324]).,"and invite submissions upon it(see R v Knight [2010]QCA 372, [324]). Comments are to be distinguished from warnings(e.g. against following impermissible",https://jade.io/article/207346/section/23555,jade
660,119,161[2000],"of prison informers. See Crampton v The Queen (2000)206 CLR 161[2000] HCA 60; ,[39]-[40],[125]-[126],[142]). Where the observation is only a comment,",https://jade.io/article/68230,jade
661,119,HCA 60;,"prison informers. See Crampton v The Queen (2000)206 CLR 161[2000] HCA 60; ,[39]-[40],[125]-[126],[142]). Where the observation is only a comment, the jury",https://jade.io/article/68230,jade
662,119,69-70,"may ignore it (Azzopardi v The Queen (2001)205 CLR 50, 69-70 [49]-[50]; [2001]HCA 25). The trial judge is not bound to",https://jade.io/article/68257/section/2010,jade
663,119,[49]-[50];,"ignore it (Azzopardi v The Queen (2001)205 CLR 50, 69-70 [49]-[50]; [2001]HCA 25). The trial judge is not bound to comment",https://jade.io/article/68257/section/2010,jade
664,119,[2001]HCA 25).,"it (Azzopardi v The Queen (2001)205 CLR 50, 69-70 [49]-[50]; [2001]HCA 25). The trial judge is not bound to comment on the",https://jade.io/article/68257,jade
665,119,"[2000]HCA 3,","arguments of counsel (RPS v The Queen (2000)199 CLR 620; [2000]HCA 3, [42]). The exercise of the discretion to comment on the",https://jade.io/article/68197,jade
666,119,[42]).,"counsel (RPS v The Queen (2000)199 CLR 620; [2000]HCA 3, [42]). The exercise of the discretion to comment on the facts",https://jade.io/article/68197/section/140755,jade
667,119,323,"should be resolved (McKell v The Queen (2019)264 CLR 307, 323 [46]; [2019]HCA 5). In directing about admissions made pursuant to",https://jade.io/article/634253/section/433,jade
668,119,[46];,"be resolved (McKell v The Queen (2019)264 CLR 307, 323 [46]; [2019]HCA 5). In directing about admissions made pursuant to s",https://jade.io/article/634253/section/433,jade
669,119,[2019]HCA 5).,"resolved (McKell v The Queen (2019)264 CLR 307, 323 [46]; [2019]HCA 5). In directing about admissions made pursuant to s 644(in the",https://jade.io/article/634253,jade
670,119,[2024]QCA 205,"identified to the jury. For example, in R v LBG [2024]QCA 205 there was an admission that text messages contained in a",https://jade.io/article/1105551,jade
671,122,"[2013]QCA 91,","which version is correct, they should acquit(see R v Johnson [2013]QCA 91, [19]-[21])). Formatting Tests (Test Edition) 122 Test publisher for QLD",https://jade.io/article/293993,jade
672,122,[19]-[21])).,"is correct, they should acquit(see R v Johnson [2013]QCA 91, [19]-[21])). Formatting Tests (Test Edition) 122 Test publisher for QLD bench",https://jade.io/article/293993/section/6696,jade
673,123,129(1)(c),"borne by the defendant: e.g. insanity, diminished responsibility, and s 129(1)(c) of the Drugs Misuse Act 1986. In such instances, the",https://jade.io/article/366403/section/19879,jade
674,123,Drugs Misuse Act 1986.,"defendant: e.g. insanity, diminished responsibility, and s 129(1)(c) of the Drugs Misuse Act 1986. In such instances, the jury might be directed that): Where",https://jade.io/article/366403,jade
675,126,196-197,"relevant to them(see Fingleton v The Queen (2005)227 CLR 166, 196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9],",https://jade.io/article/309/section/2374,jade
676,126,[77]-[80];,"to them(see Fingleton v The Queen (2005)227 CLR 166, 196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])).",https://jade.io/article/309/section/2374,jade
677,126,"[2005]HCA 34,","them(see Fingleton v The Queen (2005)227 CLR 166, 196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])). Rival contentions",https://jade.io/article/309,jade
678,126,[77]-[80];,"v The Queen (2005)227 CLR 166, 196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])). Rival contentions This",https://jade.io/article/309/section/2374,jade
679,126,"[2014]QCA 5,","CLR 166, 196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])). Rival contentions This brings me to a summary",https://jade.io/article/313541,jade
680,126,"[9],","196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])). Rival contentions This brings me to a summary of",https://jade.io/article/313541/section/8,jade
681,126,[86]-[89])).,"[77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])). Rival contentions This brings me to a summary of the",https://jade.io/article/313541/section/3092,jade
682,126,Charges(1986)161 CLR,"the jury to consider alternatives, see Benchbook Chapter 3.3 Alternative Charges(1986)161 CLR 158. Andastothejudge’sresponsibilitytoleaveapossibledefenceforthejury’sconsideration even against the wishes of defence, see Van",https://jade.io/article/67328,jade
